"","Date","NDMI"
"660","6-Jun-95",-0.0676708826076107
"661","6-Jun-96",-0.025623171251267
"662","6-May-03",-0.338744777233753
"663","6-May-04",-0.177014687138908
"664","6-May-07",0.308017004705369
"665","6-May-08",-0.149383059497138
"666","6-Sep-02",-0.078007027183991
"667","6-Sep-06",-0.0180239224032679
"668","6-Sep-07",-0.223411222201923
"669","6-Sep-93",0.0692102104345323
"670","6-Sep-97",0.0231349056483698
"671","7-Aug-01",-0.112164083677131
"672","7-Aug-02",-0.209101322364436
"673","7-Aug-06",-0.162207880404297
"674","7-Aug-08",-0.157153742255082
"675","7-Aug-95",0.0206420339851287
"676","7-Jul-03",-0.0916504156121488
"677","7-Jul-04",-0.0985038711894001
"678","7-Jul-07",0.000891686249146021
"679","7-Jul-09",-0.126589446858995
"680","7-Jul-94",-0.0597217832038057
"681","7-Jul-98",0.00221820617112956
"682","7-Jun-02",-0.163303276716346
"683","7-Jun-03",-0.119977055550845
"684","7-Jun-04",-0.238641067741434
"685","7-Jun-08",-0.301232629830906
"686","7-Jun-09",-0.349484632112702
"687","7-Jun-98",0.0704626943061334
"688","7-May-00",-0.090568984694591
"689","7-May-01",-0.112439412948074
"690","7-May-94",-0.0935327985054352
"691","7-May-96",0.0763712572466968
"692","7-May-99",-0.180386347612875
"693","7-Sep-00",-0.0205862339174952
"694","7-Sep-04",-0.281529352300059
"695","7-Sep-05",-0.101061629795158
"696","7-Sep-09",-0.26977112055111
"697","7-Sep-98",-0.0618472561412349
"698","7-Sep-99",-0.0561055436918336
"699","8-Aug-00",-0.0975583762751587
"700","8-Aug-04",-0.103186958871759
"701","8-Aug-07",-0.123635095317574
"702","8-Aug-09",-0.10401001723047
"703","8-Jul-05",-0.0924992327019284
"704","8-Jul-06",-0.137273640824167
